Data Source,Indicadores del desarrollo mundial,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53,...54,...55,...56,...57,...58,...59,...60,...61,...62,...63,...64,...65,...66
Qatar,QAT,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63229981594.183197,73336355311.355301,75708241758.241806,80701373626.373596,70630219780.219803,71700549450.549423,71194780219.780197,77570329670.329697,80122802197.8022,72595054945.054901,
Rumania,ROU,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,2405000000,2911000000,3872000000,5654000000,5972000000,6695000000,7711000000,9543000000,11863000000,14580000000,14408000000,11463000000,11176000000,11884000000,9655000000,9169000000,9356000000,8493000000,8988000000,9915000000,6280000000,6648000000,7142000000,8022000000,11627000000,12882000000,12833000000,13454000000,11762000000,14445000000,16901000000,19177000000,25467000000,36732000000,38547437685.124489,51431225803.01815,76683532344.182434,93125554779.809219,61332223308.613724,68301994841.234009,83764007646.725525,78426519110.905991,85554015375.102722,89494256012.089218,81744572446.767532,88663691745.3134,103318495351.98526,119980196809.01149,121804284699.4351,114648582925.96881,
Federación de Rusia,RUS,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68877430000,88739900000,96084840000,104870500000,90140700000,62378930000,69959930000,83150390000,94637560000,125028990000,153266480000,200317330000,268034070000,358073870000,474530310000,320459780000,406126630000,513136590000,560117020000,591432000000,544032490000,356804630000,342105770000,415879340000,436891870000,459931830000,383512780000,
Rwanda,RWA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698759426.0244682,2248200449.5928607,2504186155.8259158,2640596777.905035,2857247296.0774632,3080541735.4559708,3381038214.6753788,3383465301.2975888,3704226723.852252,4082653229.119123,3795816661.4346199,
Asia meridional,SAS,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,11814977797.262833,11164096237.174631,12908545812.623083,17116237130.100676,22639709881.86824,30591363260.802349,31527814954.628761,32003879893.260162,32057771852.44455,34115105373.28574,35088010170.276627,36420260418.799805,39708219301.471771,45058900260.36821,49252966879.522644,53488905138.333389,52915679295.639572,58001993187.290428,59700938406.806252,69592256577.245697,86687506407.459091,94596147240.467941,97238338280.782364,97107349490.600601,101548813509.38815,116822917349.76299,113953030973.25179,117992366320.57777,142315384076.76447,192147372661.70975,258772205393.76773,315812371467.18842,384205605095.6676,508823501378.9184,437566992989.46063,570650710462.96558,711231401079.49341,747003605906.55603,736517785495.45776,741843409298.12439,678353624039.65698,671730551484.79639,789577499054.41724,895159350384.92615,858625354908.19849,706921146099.59729,
Arabia Saudita,SAU,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,1600239130.830915,1867421198.694989,4856216808.8373003,8177464791.0359001,12502798421.5154,21600566578.357082,29049109740.969093,38928548152.706512,50294024022.875381,62710009061.732498,79724859035.023987,75506738915.203125,73498610993.590332,64540921967.249054,47941327437.239006,38030354131.534607,37738666666.666664,35407999999.999962,40069333333.333298,45098666666.666672,66618666666.666672,64388266666.666702,52567200000,42221466666.666626,47054799999.999969,52264399999.999969,55231066666.666702,47393199999.999969,47395946666.666702,55797333333.333328,52531900000,53528906666.666672,59002480000.000031,70546160000,92269920000,119981361812.59399,154334724745.17633,189017923788.1944,173181402133.33331,185330805866.66699,208058904466.66699,227865085207.84332,241604431576.47067,269591719010.08301,255603890533.33301,206353988035.76773,210188676875.70279,221343408384.18759,231662305935.49228,190025841799.49774,
Sudán,SDN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,931054141.20897722,928767942.12477589,1084020002.518935,1576400003.1527998,2246149325.467979,1272259686.7887082,1274652487.2863271,1047823426.6533821,1038872029.9918259,915348195.52031016,1017825703.5746979,1289865147.6427612,1546675260.346669,1024845664.29049,1464644588.19591,1107760325.54304,663510000,1285000000,1243200000,1540970000,1600000000,1946800000,1654100000,2593500000,2627300000,3749990000,4245620000,5785230000,8898784732.2943401,13741349942.61031,13951741321.005301,16385065138.60116,14760768503.179241,15677496397.460369,14822268017.32114,12270198198.593639,13566949699.891621,11166892222.890104,11325367260.939322,9785340532.9532127,11470555090.02231,10176769346.92345,11508918918.880871,12054131738.27618,
Senegal,SEN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,737709001.41903841,865743497.9629873,902822991.27154303,1039198655.6479679,1042605318.3643236,1196869274.3178034,1336996376.41485,1630801277.6619132,1346718135.656951,1433084946.895417,1327202547.543597,1296412231.4571381,1541642791.879204,1664689301.0363998,1697643188.8841739,1738011208.1410749,2053185078.3937609,1912537350.7447109,2018989626.7454751,1830291279.7132761,1679182484.0367432,2032623859.6625321,1810000197.8423679,1702674574.122221,1887667853.557574,2002119184.141953,1942578856.64253,2014613117.406069,2284341626.2992067,2913384201.9497781,3484159850.9703207,3992881192.8564892,4277738099.9418068,5683281170.9531403,7382622632.5501366,5635481740.6750326,5562190611.5797424,6978445815.0576782,7495560101.3323078,7908835401.6820078,7910972219.8683977,6966079179.5109711,6983376456.127389,8421415119.1229887,10005109792.26679,,,
Singapur,SGP,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,3740800001.3300667,5658089284.4841089,9044401283.4255886,8821743350.9410992,9905531518.9206562,11481511850.705547,14191576614.956388,19349676378.479057,26694740128.8312,30683133295.419518,31477202381.38847,31424717839.816711,32009063567.13818,29519350957.816402,29272302807.552719,37735008982.344055,49967079518.491402,56820933978.831993,70454593938.50235,77368064600.156326,84589821768.401062,99783150562.495697,118685123787.93964,154833265720.08142,164315454221.4798,163921365700.45398,134001240836.87767,152245957123.78088,185020524411.772,164519282422.36209,169807763370.14059,190944829763.41949,245151256684.2551,287195817104.98804,339505055802.63519,392486660377.92133,459994004121.72589,384019491064.10974,477828029409.42914,566383417679.98364,586973007748.75024,613146247902.18213,612674953632.45337,558038732202.28015,539579358044.77478,622528739793.97803,711784209908.5,705772106121.60303,668369682730.46094,782394819437.03809
Islas Salomón,SLB,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,40321172.979577534,38739637.859747045,43356927.683010243,56200459.752573058,83837172.235034227,117012307.70037179,117448815.69323617,107300514.7342802,105784790.15200721,120042539.6316639,123652162.18216392,126557565.32936701,130285571.66330411,182951717.07309261,181315386.8795628,163636004.13901272,190625287.77972183,176360096.99122339,222164129.16178688,252600876.53780246,239408085.96846625,245432432.24297413,302883418.93985426,224434954.16592261,219919149.39792672,176382825.665575,173546437.15871039,127961610.0281495,162813832.86787808,171030491.9795447,250145076.92060807,289812981.80926621,405652571.68419743,469161106.12612969,413118100.15140855,610898948.71489573,712829572.552899,728039997.97670937,740091317.55929327,743496280.2901876,696064501.03740561,709730893.11011147,750245653.35612106,811173050.35623527,819191457.55040741,577058126.4127841,
Sierra Leona,SLE,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,232447252.5401237,343061255.2990976,451194311.99682343,493698132.83358753,379088280.47809309,368154359.76602471,196305139.10199469,229922478.4269301,176439784.44821396,18054978.002618015,220055573.15359068,168144107.59754038,244988486.70897761,286634364.12126428,219532692.08522221,217036284.83930871,254240228.69216797,353320385.60824102,290303103.19676811,346552228.79609472,129089107.54903965,155359173.404246,201788609.32437992,262388146.0237799,290785231.92853796,356828316.74347615,421180988.12310839,429853642.45266002,509329772.34474492,487178047.6024248,637353631.72743499,684599796.34179842,796539838.68019223,1191150348.8204911,2711199383.515337,2689180699.4529672,2707493105.4035397,3260738240.310185,2348377230.1760478,1526724227.5521719,1707525621.0587082,1681030781.0739915,1907575943.1453888,1459634685.6759853,
El Salvador,SLV,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,905240000,1135120000,1296760000,1385680000,1289080000,1281080000,1195240000,1230120000,1315520000,1323640000,1322300423.523591,1353740000,1437560000,1739740000,1785324896.5685029,1765322245.3222451,2054101465.1649599,2303129078.6851668,2658570814.8360219,3271200799.5811729,3117761279.26899,3682740899.3576088,3929982866.9331789,4153700000,4877800000,5052100000,5107650000,5678649896.7846203,6172925185.8686399,7173220000,8242650000,9619430000,10267790000,8046791782.9892197,9189745675.7695255,10881594121.657249,11444987768.270206,12220213220.901751,12186657241.946199,12141447779.384941,12096622988.80797,12887361398.030331,14017796460.086229,14037677549.021109,12288822835.18466,
San Marino,SMR,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23328393455.751987,29213186983.726681,19627532829.562523,20301989298.69511,25565349108.876038,24088636072.174561,26326524817.185333,26655469860.02499,23271440140.857449,24622385223.728699,28809611790.25259,33025243487.822159,34739571892.645401,32454497177.091228,
África al sur del Sahara (excluido altos ingresos),SSA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,49450666384.25145,56807601127.941833,65377681934.771088,90266295952.364578,98284876332.625366,82159926050.644318,71498698837.189789,66600288287.375427,60795425529.561073,58058858008.668839,68114508590.926132,75624994579.883362,76840544103.298386,86864925548.528503,88676928166.074966,91138079104.737854,91973564076.692352,97333310369.034058,102476213729.00674,106823298725.02295,111646090996.1848,111179007445.88734,121072675271.62701,120787194497.32526,126128098590.49306,129757063025.50577,163466581121.79144,197830709245.22388,248118587258.28058,295057455286.93372,376618646385.87317,465758079438.25525,389768496468.09479,472462681034.979,566862159543.53589,574368189818.48755,594427423840.8584,600953686020.62427,517005150845.49286,447289380420.53607,492271999386.25635,553796993090.26184,575012487099.28979,470299242895.95551,
Sudán del Sur,SSD,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5256734973.3406878,3631110000,2261827700,2221610000,3986940000,4381260000,4855590000,
África al sur del Sahara,SSF,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,49499852794.495262,56877699964.32003,65477637207.514778,90372007480.810837,98380506798.641449,82270169927.934067,71603108210.13382,66714893318.068436,60940648548.186653,58230885559.41967,68308973190.030838,75859993946.824661,77072320958.353256,87126341826.517792,88918205486.918289,91406190275.975006,92297242479.75325,97617533169.174225,102829144113.25769,107239079386.25131,112113036079.61371,111690597804.29593,121655084691.92264,121355119213.23511,126850195091.42212,130466610120.60568,164135556724.32574,198557181688.28799,249072641130.52213,296113572448.01263,377642818914.52911,466917874362.86322,390819006404.51117,473523087750.0896,568110633279.62646,575907004191.34546,596094050236.8512,602655609837.76086,518553363219.95367,448947897629.83752,494149520274.30597,555799670749.24207,576915275377.13196,471705061991.36261,
Pequeños Estados,SST,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59915779426.287086,58064599389.44239,62728944773.08519,74041087522.661865,78439891531.672043,83183363532.592773,84045868577.042633,86709441043.322388,94898919621.308258,88642572759.978638,90024414055.693176,103417413184.09682,128774287021.04379,154252994680.78317,184126048200.47794,229106025416.03522,279465414430.80621,221509109688.33011,246918453829.68723,301988427733.97034,315385247771.38336,331092963151.81262,338111176296.76904,310971227079.17944,295812468600.47424,327730344929.50696,358849815460.47302,349837928162.49664,306011299229.92395,
Santo Tomé y Príncipe,STP,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,11798954.273270369,12415254.519334229,10140682.152121697,16114022.86760791,22739881.632261567,23389285.957601618,22043979.463795457,30161879.012802575,37998856.639384277,26280731.898519788,34550408.579759821,30306434.75280473,37445892.407297283,22858738.631236315,23121646.141373657,22154890.121899668,22350000,,,,,,,38128000,31851200,39144516.146019198,41229142.479785405,43539276.34398704,44877753.056944899,50889014.957340196,57531512.856852598,57561552.121139601,80123964.576031074,85825112.125133961,115603292.49410348,104677531.010088,122782195.0885025,149374003.32465914,147005821.83354151,180202721.15226451,235012020.99826208,190123898.45782954,188270251.3954066,197238670.40368113,199872452.55925936,193358130.66721979,163581715.61294821,
Suriname,SUR,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608400000,1251400000,1408900000,1835700000,1701000000,1787300000,2519823014.4613738,2809334109.9900002,2878573105.4040961,2860707109.7184925,2709426928.3462749,1889273727.373672,2201379761.0170269,2492744580.5058689,2845844472.1786547,2317076367.7997432,
República Eslovaca,SVK,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8254402528.3910685,8520479868.5367413,10921507532.291952,13404295593.121372,14257866886.087887,15941737987.471605,13722041126.052807,15219101872.994322,17705906054.426296,15560137901.917669,20228050551.081306,45503838302.01622,52419832555.555992,65494095419.425369,79177642462.775055,89969326827.523132,65665436988.44783,75162994845.65712,91689772095.868759,87108356984.507599,92687241864.753357,94248279860.67601,84637284518.093781,87146546970.174469,94522169164.964813,106164232540.93655,103727004029.29572,93678889381.681396,
Eslovenia,SVN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6212200000,6558100000,7845300000,10234600000,10277000000,10281700000,11157200000,11216900000,11747100000,11808600000,13019900000,16476700000,20932600000,23391600000,27704613945.972591,36314125262.16272,41812258991.911049,30142787465.447098,32035902538.488979,38003336633.774399,34088345018.109711,34585777802.033989,36183387827.82666,32283032992.015381,33562632157.218979,38637148053.06588,44174428740.02787,43682600986.533531,39184583710.607056,50894688975.029305
Suecia,SWE,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,8368111861.8958282,8620916280.4031925,9946630739.2843094,13099776750.38064,19277271272.580845,20729062296.390224,23305803922.534973,24652685595.861065,26123698529.414989,36297115784.593674,42495054287.87484,38878874731.033607,37865617193.113541,35489249602.763748,36235660569.740273,39030193081.831764,45460728495.655716,56069131264.722382,64219406113.954575,70744042674.041489,84623951418.832901,81370955207.036499,85738701838.273895,71264111999.834106,80646002070.830597,102250250816.7373,107173752672.75369,104952928206.53459,108340194096.8324,109994205615.02049,118594936435.021,106369555441.80981,108796943400.40869,134412513414.6411,165754565906.55261,185633398945.70459,213357403078.0145,259961288375.67001,284144925286.94531,207327558574.88809,243219534001.75162,286445437776.27222,270145909765.68851,275543953913.5495,283253438526.8067,244406642122.06979,247055214593.37201,263688451459.61771,288608711287.7674,277036506903.29877,252729770953.05878,
Eswatini,SWZ,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,178961170.66665059,202296729.04519039,213209999.81459999,235059999.7956,341319999.70319998,466377029.6635586,659190755.90588677,652362963.72458839,586563559.48635483,585225742.88331938,490009506.76906717,367065633.26376468,415683517.19586033,565756945.6950618,632601961.54112637,748814903.85302794,870437083.40513194,920322382.63291204,1101607431.239383,1152125987.9306591,1191274356.6118221,1347443746.1487644,1351515491.0074556,1338563652.6924212,1451190958.7377989,1292345260.0921948,1521444511.5429177,1359699086.4074717,1350168450.097142,1963214128.7264941,2143742769.2696109,2276037070.5405998,2407631255.9892759,2659231640.6481667,2483359705.6697712,2672430558.427279,3063436693.9024267,2442638654.7465172,2432079074.9372053,2335236577.7058821,2368382705.9397097,2093982017.2492619,1991277198.7037249,2426800324.8226542,2527454350.9876089,2501671639.132092,2209103580.42067,
Sint Maarten (Dutch part),SXM,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021396648.0446929,1082754189.9441373,1242491620.1117332,1371513966.4804494,1204754189.9441295,1203910614.5251439,1081962212.1843593,1275425895.3743062,1301179866.3743055,804040291.11173201,
Seychelles,SYC,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,46853412.356704451,65324474.554068521,85739353.91070877,114953435.49473318,131441741.37603964,126570153.77333295,131557327.81177756,121693719.16865762,128117668.6399118,151501429.76193517,174426456.80905071,197982197.23462787,237103175.1538721,234575001.5033015,264635841.95821178,246477366.81627232,271539838.39276361,322086126.3718586,288085603.66439629,349951438.21628654,406574602.86587149,453038243.52038711,492110543.29390681,558025175.08695841,545241706.1184262,681688015.10065448,672266564.50983846,650965869.63518858,715230401.20545638,934771367.39146912,1038399147.0613074,1023083189.8465109,1164380548.6602924,1049906053.9190602,1069451374.9678913,1260332904.3645566,1539243996.0810921,1664466692.791811,1699142700.2732432,1543645209.6267049,1643069732.4760101,1857744372.947679,1986250356.0212629,1898590437.6928401,1413698383.6746757,
República Árabe Siria,SYR,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,2855500000,2804800000,3660000000,4610100000,5328700000,4569400000,5025100000,4720200000,5059200000,3198800000,3374300000,3083700000,3357800000,3785800000,4452300000,5257400000,6018000000,7212000000,6545000000,7088000000,6098000000,5650000000,6101000000,6614000000,7138000000,7516000000,7327000000,10306000000,12359000000,13242000000,16572382705.1875,20967377090.291401,18117834530.610703,21235313789.615299,,,,,,,,,,,
Islas Turcas y Caicos,TCA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470609774.85374999,460667300.07024997,441512226.82499999,512597733.42500001,594404492.56571579,,,
Chad,TCD,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,249556651.82105103,271169558.53288287,127062763.61168838,83164696.01382485,107600008.55084978,104725702.43658847,180089521.27017865,224686679.0927203,327440746.75577366,390123222.43320692,436922088.60574949,461784931.51841575,461019061.67149663,511450639.82098848,469112935.08832538,482013419.52493739,466029092.66120559,423854484.37549645,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia oriental y el Pacífico (BIRF y la AIF),TEA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,94358649295.243515,98533307375.74762,102080816203.33464,109820770584.59987,103058931730.36554,114977489472.19278,142813580318.39163,164875892120.66904,183027841863.60904,211938862642.4317,250935804223.76123,300312936073.17371,354081028414.00281,452471366105.53583,496305781522.48346,443310252501.37085,368526552613.09955,400938953058.27533,503791621282.28711,505034678047.4165,547586871732.99561,781474040632.57935,999531295762.92065,1198684133598.0913,1390661998952.5693,1658930708813.6406,1992757070915.8262,1771469310094.6033,2397461346586.6602,3003191441365.5137,3177813949318.4336,3463731763408.769,3549034212712.5347,3280313617152.814,3231300989458.0342,3673157041089.3633,4195093737504.9526,4098250469473.6587,3830619461729.394,
Europa y Asia central (BIRF y la AIF),TEC,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187282649537.07184,250924665299.28644,284664134739.70703,311823371203.12653,299500484511.65601,253991232313.04764,294565144626.51324,303597533092.56152,339471105753.02606,442493972788.28363,576321876842.52661,698617868923.52307,892041122236.27466,1180069203727.6982,1487816875062.9287,1043223171149.0931,1258345311969.4351,1567323386199.6362,1611674857108.9568,1692417171494.0647,1619196872553.1074,1263580123430.8889,1255357777237.8423,1476242186728.5566,1612828209421.5688,1634739706335.9165,1468198924562.8596,
Togo,TGO,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,142219925.91979519,291956293.34668624,251018522.40976429,363229053.43587577,572774843.36544752,641740056.46375167,751520892.25263894,603290485.74028504,603189983.06330526,468740278.88556302,431763638.75755715,497085267.5059166,660352589.00521588,699781744.75507867,775116268.66569638,729786655.62532842,912093707.9884088,911920240.04750943,809258161.35062718,521177622.62435746,544820680.31280339,713094505.62181175,841219735.32752836,762274022.03077269,770446025.58123851,698818235.55119133,665785256.28010023,701820888.74680042,774862881.93585408,1011197687.3264529,1169242425.6232653,1249476720.8420422,1299911787.0850644,1470872261.4614663,1769719578.7400575,1784480149.9786391,1953184820.8414869,2654730076.0642309,2541033618.2051897,3149636378.0971384,2922832297.181601,2636594088.014411,2634462431.6433511,2351321558.423183,2561210369.2270861,2497206857.5020638,2630262510.6971197,
Tailandia,THA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,3676137658.0625277,4107626334.7895842,5315120242.6714993,6326141113.0549603,8808246756.5798607,10860965572.78097,11992474832.31465,10601468251.469971,12377807115.38224,12698781246.75769,11924544510.760262,12113848409.94478,16353033392.2003,23615843957.710461,29623756375.254189,38783156192.490646,45590751033.533325,49868354190.108368,56709344613.824219,67892379119.570015,88161005939.623199,90835884303.745514,79661351286.610107,55404111037.206993,62427367407.503174,77269479368.323761,75523826408.560883,80813056438.12468,93200954371.797394,116634952431.62064,143581930000,158264620000,176981520000,219088650000,169251731042.73608,227536130152.28387,271095629702.75281,299595063327.4101,308249081616.97241,283022621781.07501,255283944026.42999,247113637300.84802,276766346951.45898,316903899299.49921,304133958204.77319,256744253253.31931,
Tayikistán,TJK,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970137600,1218499000,1504195000,1427896628.326,1866132265.4760001,3186121026.0799999,3956506375.4949999,2923010187.7620001,3423056749.8230901,4134220963.14434,5091231104.6709404,5482457949.3951197,4364613425.7628727,3537988778.6774831,3113218020.7180462,3124886422.954392,3540250567.9291639,3718726216.6354227,3301851360.7649531,
Turkmenistán,TKM,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
América Latina y el Caribe (BIRF y la AIF),TLA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,113613728887.40782,155419720109.99768,179988322028.53015,165966947645.49832,127740521128.49165,134376457621.92549,131534204730.95306,129446577124.94241,135420075621.18024,152134223085.95572,166302097501.66959,181516394977.25345,198479581704.33893,226922515129.84805,250518156936.5618,286926551099.39972,318635199568.70258,344604739342.83282,401859384151.5849,464175703477.55951,446912816070.88788,513016512067.91339,502810662709.79346,464676659155.32684,483718707315.22406,581801294009.72424,692214206266.28687,824705066166.50745,984857916295.66211,1171101327767.1599,926192052323.89026,1212401552186.3411,1468524137734.7583,1518970296656.0559,1544787532096.5391,1531627093121.2476,1344839680919.968,1265452526244.3374,1412745278752.4485,1560730763911.0034,1535508767200.6038,1245199419498.5974,
Timor-Leste,TLS,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335065160.57924098,506325010.98526001,809669941.54344022,1180061733.3734679,1351016410.4671862,1875111992.2525675,1680963184.814044,1218947311.2790058,1221154661.4036801,1337528200,1192147200,1156348278.9780796,1103309738.4056795,1108110642.6543074,909414576.34241068,
Oriente Medio y Norte de África (BIRF y la AIF),TMN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224017138938.86163,244892394479.46848,295154446806.68024,388563572701.39807,357125738339.59418,389698666150.24359,409634064200.19861,467642158070.28241,494665448347.05627,508477793181.59485,422707390702.26709,391388777951.42847,418332756893.02814,458078473714.52563,477850749251.40741,383280236383.91718,
Tonga,TON,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,6084960.9743239554,7998910.6701858668,8972287.8401315194,13199996.034902271,23273488.306643594,19434728.797214258,19492032.475428794,23589086.586841304,26968552.255065415,32510854.30856495,42876759.123537026,44907535.850153841,47041189.160423703,44436320.093265094,46514068.565394282,49019554.281124309,52080581.943219252,69422754.692415148,72006699.161025614,72504643.068696633,76227081.891929194,74541913.700695902,70903990.152951434,90746634.584694237,,,,,,,93559498.540748358,103963849.17778842,114541299.11358139,129212139.7098252,156879110.32258004,159865315.35168493,187655555.08769211,227729081.01008642,245772961.91295984,232955638.88546348,271795470.02212632,297324381.09258097,294530773.5466373,272006450.71125066,264385596.47178039,276438924.13061368,322094823.48557717,346526905.90763587,343063459.44552386,325198546.17840159,
